protocol,total_packets,syn(common),"[syn,ack](common)",final_ack(common),syn_ratio(common),syn_ack_rate(common),ack_ratio(common),get_count,get_ratio,avg_pkt_size,unique_uri_ratio,avg_session_duration,num_contributing_ips,label
TCP,4,0,0,0,0,0,0,0,0,103,0,0.338,2,Normal
TCP,25,0,0,0,0,0,0,0,0,400.92,0,0.986,2,Normal
TCP,22,0,0,0,0,0,0,0,0,115.41,0,2.186,2,Normal
TCP,22,0,0,0,0,0,0,0,0,195.5,0,3.014,2,Normal
TCP,20,0,1,0,0,0,0,0,0,790.65,0,3.259,2,Normal
TCP,35,0,0,0,0,0,0,0,0,123.54,0,4.428,2,Normal
TCP,17,0,0,0,0,0,0,0,0,156.06,0,4.974,2,Normal
TCP,16,0,0,0,0,0,0,0,0,141.56,0,5.781,2,Normal
TCP,23,1,0,0,0.043,0,0,0,0,123.57,0,4.712,3,Normal
TCP,25,0,0,0,0,0,0,0,0,431.8,0,3.728,3,Normal
TCP,16,0,0,0,0,0,0,0,0,146.56,0,4.179,2,Normal
TCP,15,0,0,0,0,0,0,0,0,143.47,0,4.581,2,Normal
TCP,89,0,0,0,0,0,0,0,0,294.39,0,5.127,2,Normal
TCP,34,0,0,0,0,0,0,0,0,367.82,0,5.511,2,Normal
TCP,93,1,0,0,0.011,0,0,0,0,6497.68,0,5.794,4,Normal
TCP,56,0,0,0,0,0,0,0,0,5704.36,0,6.08,2,Normal
TCP,24,1,0,0,0.042,0,0,0,0,2290.5,0,6.795,3,Normal
TCP,51,0,0,0,0,0,0,0,0,6155.43,0,6.727,2,Normal
TCP,76,0,0,0,0,0,0,0,0,1422.57,0,7.092,2,Normal
TCP,100,0,0,0,0,0,0,0,0,1491.51,0,7.332,2,Normal
TCP,100,1,0,0,0.01,0,0,0,0,917.85,0,6.671,3,Normal
TCP,33,0,0,0,0,0,0,0,0,1855.39,0,6.911,2,Normal
TCP,42,0,0,0,0,0,0,0,0,4967.1,0,7.229,2,Normal
TCP,100,0,0,0,0,0,0,0,0,3878.5,0,8.721,3,Normal
TCP,100,0,0,0,0,0,0,0,0,3583.44,0,8.831,2,Normal
TCP,100,0,0,0,0,0,0,0,0,2589.62,0,9.172,2,Normal
TCP,100,1,0,0,0.01,0,0,0,0,1909.74,0,8.243,3,Normal
TCP,100,1,0,0,0.01,0,0,0,0,1557.34,0,7.702,3,Normal
TCP,100,1,0,0,0.01,0,0,0,0,2038.57,0,7.074,3,Normal
TCP,100,0,0,0,0,0,0,0,0,1861.22,0,7.616,3,Normal
TCP,100,0,0,0,0,0,0,0,0,3424.48,0,7.875,2,Normal
TCP,100,0,0,0,0,0,0,0,0,2706.68,0,7.947,2,Normal
TCP,100,0,0,0,0,0,0,0,0,3862.55,0,8.207,2,Normal
TCP,100,0,0,0,0,0,0,0,0,3182.06,0,8.271,2,Normal
TCP,100,0,0,0,0,0,0,0,0,3372.33,0,8.341,2,Normal
TCP,100,0,0,0,0,0,0,0,0,2803.56,0,8.593,2,Normal
TCP,100,0,0,0,0,0,0,0,0,3040.59,0,8.66,2,Normal
TCP,100,0,0,0,0,0,0,0,0,3509.81,0,8.82,2,Normal
TCP,100,0,0,0,0,0,0,0,0,2944.61,0,8.986,2,Normal
TCP,100,0,0,0,0,0,0,0,0,3201.43,0,9.064,2,Normal
TCP,100,0,0,0,0,0,0,0,0,3387.3,0,9.316,2,Normal
TCP,100,0,0,0,0,0,0,0,0,2733.15,0,9.475,2,Normal
TCP,100,0,0,0,0,0,0,0,0,2496.02,0,10.458,3,Normal
TCP,100,0,0,0,0,0,0,0,0,2657.31,0,10.52,2,Normal
TCP,100,0,0,0,0,0,0,0,0,2587.65,0,10.766,2,Normal
TCP,100,0,0,0,0,0,0,0,0,2625.9,0,10.833,2,Normal
TCP,100,0,0,0,0,0,0,0,0,2600.54,0,10.896,2,Normal
TCP,100,0,0,0,0,0,0,0,0,1858.7,0,11.119,2,Normal
TCP,100,0,0,0,0,0,0,0,0,2997.55,0,11.184,2,Normal
TCP,100,0,0,0,0,0,0,0,0,2779.85,0,11.713,3,Normal
TCP,100,0,0,0,0,0,0,0,0,2939.79,0,11.962,2,Normal
TCP,100,0,0,0,0,0,0,0,0,2995.95,0,12.028,2,Normal
TCP,100,0,0,0,0,0,0,0,0,2781.45,0,12.09,2,Normal
TCP,100,0,0,0,0,0,0,0,0,2640.04,0,12.341,2,Normal
TCP,100,0,0,0,0,0,0,0,0,2633.46,0,12.408,2,Normal
TCP,100,0,0,0,0,0,0,0,0,2489.83,0,12.566,2,Normal
TCP,100,1,0,0,0.01,0,0,0,0,2568.04,0,11.67,3,Normal
TCP,100,0,0,0,0,0,0,0,0,2883.3,0,11.742,2,Normal
TCP,100,0,0,0,0,0,0,0,0,2444.67,0,11.964,2,Normal
TCP,100,0,0,0,0,0,0,0,0,3407.81,0,12.037,2,Normal
TCP,100,0,0,0,0,0,0,0,0,3495.62,0,12.186,2,Normal
TCP,100,0,0,0,0,0,0,0,0,3461.83,0,12.333,2,Normal
TCP,100,0,0,0,0,0,0,0,0,3300.72,0,13.235,3,Normal
TCP,100,0,0,0,0,0,0,0,0,3400.1,0,13.461,2,Normal
TCP,100,0,0,0,0,0,0,0,0,3189.64,0,13.557,2,Normal
TCP,100,0,0,0,0,0,0,0,0,2988.07,0,13.665,2,Normal
TCP,100,0,0,0,0,0,0,0,0,2775.36,0,13.726,2,Normal
TCP,100,0,0,0,0,0,0,0,0,2651.54,0,13.958,2,Normal
TCP,100,0,0,0,0,0,0,0,0,2463.46,0,14.014,2,Normal
TCP,100,0,0,0,0,0,0,0,0,2601.52,0,14.503,3,Normal
TCP,100,1,0,0,0.01,0,0,0,0,2622.75,0,13.596,3,Normal
TCP,100,0,0,0,0,0,0,0,0,2493.77,0,13.699,2,Normal
TCP,100,1,0,0,0.01,0,0,0,0,2672.71,0,12.817,3,Normal
TCP,100,2,0,0,0.02,0,0,0,0,2372.01,0,11.257,4,Normal
TCP,100,0,0,0,0,0,0,0,0,2443.39,0,11.434,3,Normal
TCP,100,0,0,0,0,0,0,0,0,2529.64,0,11.48,2,Normal
TCP,100,0,0,0,0,0,0,0,0,2797.28,0,11.529,2,Normal
TCP,100,0,0,0,0,0,0,0,0,2346.79,0,11.702,2,Normal
TCP,100,0,0,0,0,0,0,0,0,2646.65,0,11.751,2,Normal
TCP,100,1,0,0,0.01,0,0,0,0,2985.44,0,11.185,3,Normal
TCP,100,0,0,0,0,0,0,0,0,2735.34,0,11.229,2,Normal
TCP,100,0,0,0,0,0,0,0,0,2556.33,0,11.331,2,Normal
TCP,100,0,0,0,0,0,0,0,0,1652.44,0,11.439,2,Normal
TCP,100,3,0,0,0.03,0,0,0,0,2762.43,0,10.277,6,Normal
TCP,100,0,0,0,0,0,0,0,0,3164.84,0,10.416,2,Normal
TCP,100,0,0,0,0,0,0,0,0,2095.16,0,10.442,2,Normal
TCP,100,0,0,0,0,0,0,0,0,3849.99,0,10.525,2,Normal
TCP,100,0,0,0,0,0,0,0,0,3659.58,0,10.61,2,Normal
TCP,100,0,0,0,0,0,0,0,0,3420.97,0,10.708,2,Normal
TCP,100,0,0,0,0,0,0,0,0,3050.64,0,11.016,3,Normal
TCP,100,0,0,0,0,0,0,0,0,3985.03,0,11.083,2,Normal
TCP,95,0,0,0,0,0,0,0,0,2067.32,0,11.134,2,Normal
TCP,96,0,0,0,0,0,0,0,0,1476.98,0,11.285,2,Normal
TCP,100,0,0,0,0,0,0,0,0,1326.52,0,11.332,2,Normal
TCP,100,0,0,0,0,0,0,0,0,1258.52,0,11.477,2,Normal
TCP,100,0,0,0,0,0,0,0,0,1321.95,0,11.524,2,Normal
TCP,100,3,2,2,0.03,0.667,0.667,0,0,1137.1,0,10.143,4,Normal
TCP,100,1,1,1,0.01,1,1,0,0,1060.75,0,9.735,4,Normal
TCP,100,0,0,0,0,0,0,0,0,1474.55,0,9.816,2,Normal
TCP/HTTP,551,36,17,17,0.065,0.472,0.472,17,0.031,556.4,1,4.003,54,Normal
TCP/HTTP,361,8,1,0,0.022,0.125,0,4,0.011,705.62,1,2.964,47,Normal
TCP/HTTP,301,17,5,5,0.056,0.294,0.294,11,0.037,546.32,1,2.262,33,Normal
TCP/HTTP,300,4,2,2,0.013,0.5,0.5,3,0.01,767.4,1,2.008,41,Normal
TCP/HTTP,431,17,8,8,0.039,0.471,0.471,9,0.021,827.64,1,1.712,41,Normal
TCP/HTTP,301,5,5,5,0.017,1,1,4,0.013,728.74,1,1.505,43,Normal
TCP/HTTP,130,12,2,2,0.092,0.167,0.167,5,0.038,374.58,1,1.41,32,Normal
TCP/HTTP,166,15,3,3,0.09,0.2,0.2,7,0.042,229.29,1,1.299,48,Normal
TCP/HTTP,126,11,0,0,0.087,0,0,5,0.04,134.21,0.8,1.213,36,Normal
TCP/HTTP,155,13,7,6,0.084,0.538,0.462,4,0.026,132.15,1,1.085,45,Normal
TCP/HTTP,154,21,3,3,0.136,0.143,0.143,10,0.065,138.19,1,1.03,38,Normal
TCP/HTTP,118,8,1,1,0.068,0.125,0.125,3,0.025,166.52,1,0.978,44,Normal
TCP/HTTP,166,19,2,2,0.114,0.105,0.105,9,0.054,236.39,1,0.918,44,Normal
TCP/HTTP,93,2,8,8,0.022,4,4,5,0.054,309.85,1,0.903,35,Normal
TCP/HTTP,256,10,2,2,0.039,0.2,0.2,5,0.02,411.27,1,0.86,38,Normal
TCP/HTTP,138,7,3,3,0.051,0.429,0.429,2,0.014,327.25,1,0.845,31,Normal
TCP/HTTP,131,14,5,5,0.107,0.357,0.357,7,0.053,234.59,1,0.828,33,Normal
TCP/HTTP,149,15,2,2,0.101,0.133,0.133,9,0.06,251.05,0.889,0.794,30,Normal
TCP/HTTP,105,5,2,2,0.048,0.4,0.4,4,0.038,409.03,1,0.8,33,Normal
TCP/HTTP,108,10,1,1,0.093,0.1,0.1,4,0.037,182.18,1,0.797,32,Normal
TCP/HTTP,287,25,2,2,0.087,0.08,0.08,15,0.052,565.56,1,0.782,34,Normal
TCP/HTTP,363,4,3,3,0.011,0.75,0.75,8,0.022,515.52,1,0.771,35,Normal
TCP/HTTP,177,15,2,2,0.085,0.133,0.133,12,0.068,377.99,1,0.766,30,Normal
TCP/HTTP,164,2,3,3,0.012,1.5,1.5,7,0.043,673.79,1,0.785,32,Normal
TCP/HTTP,183,4,0,0,0.022,0,0,8,0.044,794.87,1,0.927,28,Normal
TCP/HTTP,226,5,0,0,0.022,0,0,2,0.009,812.25,1,0.955,36,Normal
TCP/HTTP,129,13,1,1,0.101,0.077,0.077,5,0.039,321.38,1,0.928,40,Normal
TCP/HTTP,189,18,3,3,0.095,0.167,0.167,10,0.053,336.89,0.9,0.906,44,Normal
TCP/HTTP,157,13,0,0,0.083,0,0,6,0.038,298.19,1,1,46,Normal
TCP/HTTP,187,34,29,29,0.182,0.853,0.853,8,0.043,130.27,1,0.955,49,Normal
TCP/HTTP,178,23,3,3,0.129,0.13,0.13,11,0.062,139.77,1,0.939,39,Normal
TCP/HTTP,100,6,3,3,0.06,0.5,0.5,6,0.06,244.46,1,0.963,36,Normal
TCP/HTTP,163,15,6,6,0.092,0.4,0.4,11,0.067,216.31,1,0.956,46,Normal
TCP/HTTP,72,0,0,0,0,0,0,4,0.056,271.54,1,0.961,31,Normal
TCP/HTTP,113,8,2,2,0.071,0.25,0.25,6,0.053,383.62,1,0.961,34,Normal
TCP/HTTP,172,2,0,0,0.012,0,0,3,0.017,768.33,1,0.962,27,Normal
TCP/HTTP,316,10,0,0,0.032,0,0,6,0.019,494.83,1,0.981,47,Normal
TCP/HTTP,552,16,0,0,0.029,0,0,7,0.013,778.68,0.857,0.979,41,Normal
TCP/HTTP,626,4,0,0,0.006,0,0,5,0.008,968.48,1,0.993,43,Normal
TCP/HTTP,216,10,0,0,0.046,0,0,5,0.023,632.74,1,0.986,36,Normal
TCP/HTTP,203,20,0,0,0.099,0,0,11,0.054,408.85,1,0.981,31,Normal
TCP/HTTP,80,4,0,0,0.05,0,0,2,0.025,369.19,1,0.984,25,Normal
TCP/HTTP,115,14,2,2,0.122,0.143,0.143,6,0.052,224.7,1,0.995,20,Normal
TCP/HTTP,60,0,0,0,0,0,0,0,0,146.18,0,1.012,34,Normal
TCP/HTTP,49,4,0,0,0.082,0,0,2,0.041,167.02,1,1.019,20,Normal
TCP/HTTP,61,5,0,0,0.082,0,0,3,0.049,119.77,1,1.043,27,Normal
TCP/HTTP,101,11,2,2,0.109,0.182,0.182,5,0.05,161.48,1,1.047,31,Normal
TCP/HTTP,130,16,0,0,0.123,0,0,6,0.046,191.05,1,1.047,32,Normal
TCP/HTTP,100,6,2,2,0.06,0.333,0.333,4,0.04,140,0.75,1.072,39,Normal
TCP/HTTP,91,13,1,1,0.143,0.077,0.077,5,0.055,86.96,1,1.096,27,Normal
TCP/HTTP,162,22,2,2,0.136,0.091,0.091,11,0.068,92.68,1,1.126,30,Normal
TCP/HTTP,65,7,0,0,0.108,0,0,1,0.015,143.91,1,1.128,27,Normal
TCP/HTTP,158,13,5,5,0.082,0.385,0.385,10,0.063,331.03,1,1.127,38,Normal
TCP/HTTP,81,1,0,0,0.012,0,0,0,0,710.32,0,1.121,23,Normal
TCP/HTTP,136,7,1,1,0.051,0.143,0.143,3,0.022,352.61,1,1.12,36,Normal
TCP/HTTP,108,4,1,1,0.037,0.25,0.25,2,0.019,497.65,1,1.125,39,Normal
TCP/HTTP,171,11,2,2,0.064,0.182,0.182,5,0.029,237.52,1,1.149,60,Normal
TCP/HTTP,180,19,1,1,0.106,0.053,0.053,8,0.044,242.81,0.75,1.146,35,Normal
TCP/HTTP,147,4,0,0,0.027,0,0,2,0.014,445.4,1,1.152,35,Normal
TCP/HTTP,123,14,0,0,0.114,0,0,4,0.033,244.24,1,1.242,37,Normal
TCP/HTTP,249,36,14,14,0.145,0.389,0.389,12,0.048,150.72,1,1.325,32,Normal
TCP/HTTP,120,2,2,2,0.017,1,1,1,0.008,309.64,1,1.336,35,Normal
TCP/HTTP,141,19,1,1,0.135,0.053,0.053,6,0.043,241.42,1,1.547,28,Normal
TCP/HTTP,73,0,7,7,0,0,0,0,0,175.1,0,1.539,28,Normal
TCP/HTTP,339,6,0,0,0.018,0,0,4,0.012,427.68,1,1.617,47,Normal
TCP/HTTP,163,2,0,0,0.012,0,0,2,0.012,664.45,1,1.618,27,Normal
TCP/HTTP,164,13,1,1,0.079,0.077,0.077,5,0.03,293.83,1,1.626,36,Normal
TCP/HTTP,133,17,1,1,0.128,0.059,0.059,8,0.06,208.65,0.75,1.624,29,Normal
TCP/HTTP,82,6,0,0,0.073,0,0,2,0.024,282.89,1,1.639,25,Normal
TCP/HTTP,111,17,2,2,0.153,0.118,0.118,6,0.054,170.53,1,1.631,24,Normal
TCP/HTTP,272,24,7,7,0.088,0.292,0.292,12,0.044,246.12,1,1.621,45,Normal
TCP/HTTP,456,10,6,6,0.022,0.6,0.6,1,0.002,508.3,1,1.713,56,Normal
TCP/HTTP,362,12,0,0,0.033,0,0,8,0.022,446.96,1,1.703,57,Normal
TCP/HTTP,196,3,4,4,0.015,1.333,1.333,1,0.005,205.07,1,1.696,47,Normal
TCP/HTTP,165,7,1,1,0.042,0.143,0.143,4,0.024,301.66,1,1.71,41,Normal
TCP/HTTP,176,2,0,0,0.011,0,0,1,0.006,332.84,1,1.708,41,Normal
TCP/HTTP,181,12,1,1,0.066,0.083,0.083,6,0.033,236.84,1,1.718,47,Normal
TCP/HTTP,374,16,0,0,0.043,0,0,9,0.024,540.11,0.778,1.725,46,Normal
TCP/HTTP,166,7,0,0,0.042,0,0,8,0.048,433.78,1,1.723,44,Normal
TCP/HTTP,229,17,5,5,0.074,0.294,0.294,6,0.026,185.26,1,1.736,43,Normal
TCP/HTTP,189,20,0,0,0.106,0,0,10,0.053,222.02,1,1.746,41,Normal
TCP/HTTP,85,4,1,1,0.047,0.25,0.25,3,0.035,312.27,1,1.748,32,Normal
TCP/HTTP,134,10,0,0,0.075,0,0,8,0.06,151.54,1,1.765,49,Normal
TCP/HTTP,34,0,0,0,0,0,0,0,0,254.61,0,1.766,19,Normal
TCP/HTTP,194,7,0,0,0.036,0,0,3,0.015,224.63,1,1.798,46,Normal
TCP/HTTP,221,2,0,0,0.009,0,0,1,0.005,502.86,1,1.804,45,Normal
TCP/HTTP,95,12,0,0,0.126,0,0,5,0.053,168.73,1,1.814,24,Normal
TCP/HTTP,119,20,0,0,0.168,0,0,8,0.067,91.73,0.75,1.817,22,Normal
TCP/HTTP,104,2,3,3,0.019,1.5,1.5,2,0.019,96.77,1,1.827,43,Normal
TCP/HTTP,110,11,1,1,0.1,0.091,0.091,4,0.036,252.28,1,1.827,30,Normal
TCP/HTTP,217,24,3,3,0.111,0.125,0.125,12,0.055,157.08,1,1.849,49,Normal
TCP/HTTP,72,2,0,0,0.028,0,0,2,0.028,201.68,1,1.864,40,Normal
TCP/HTTP,152,12,0,0,0.079,0,0,6,0.039,295.91,1,1.862,33,Normal
TCP/HTTP,61,1,0,0,0.016,0,0,0,0,362.21,0,1.867,30,Normal
TCP/HTTP,99,9,3,3,0.091,0.333,0.333,3,0.03,237.13,1,1.867,33,Normal
TCP/HTTP,80,2,1,1,0.025,0.5,0.5,2,0.025,210.18,1,1.867,35,Normal
TCP/HTTP,144,12,0,0,0.083,0,0,7,0.049,233.64,1,1.864,44,Normal
TCP/HTTP,138,16,0,0,0.116,0,0,8,0.058,137.31,0.75,1.873,34,Normal
TCP/HTTP,87,4,2,2,0.046,0.5,0.5,4,0.046,249.39,1,1.87,31,Normal
TCP/HTTP,113,12,0,0,0.106,0,0,7,0.062,172.38,1,1.867,29,Normal
TCP/HTTP,182,20,0,0,0.11,0,0,9,0.049,237.01,1,1.861,44,Normal
TCP/HTTP,132,5,0,0,0.038,0,0,3,0.023,504.26,1,1.865,36,Normal
TCP/HTTP,312,10,0,0,0.032,0,0,6,0.019,614.38,1,1.862,42,Normal
TCP/HTTP,446,4,0,0,0.009,0,0,1,0.002,517.99,1,1.891,45,Normal
TCP/HTTP,160,6,1,1,0.037,0.167,0.167,3,0.019,154.47,1,1.89,39,Normal
TCP/HTTP,247,2,0,0,0.008,0,0,1,0.004,632.68,1,1.891,26,Normal
TCP/HTTP,468,10,0,0,0.021,0,0,5,0.011,728.19,1,1.888,32,Normal
TCP/HTTP,182,15,0,0,0.082,0,0,6,0.033,306.33,1,1.894,44,Normal
TCP/HTTP,123,8,1,1,0.065,0.125,0.125,4,0.033,113.15,0.75,1.954,34,Normal
TCP/HTTP,158,14,4,4,0.089,0.286,0.286,6,0.038,248.39,1,1.944,37,Normal
TCP/HTTP,344,23,0,0,0.067,0,0,11,0.032,349.76,1,1.968,57,Normal
TCP/HTTP,99,3,0,0,0.03,0,0,2,0.02,125.41,1,1.969,30,Normal
TCP/HTTP,117,13,1,1,0.111,0.077,0.077,7,0.06,115.18,1,1.971,28,Normal
TCP/HTTP,132,1,1,0,0.008,1,0,0,0,536.75,0,1.98,30,Normal
TCP/HTTP,150,6,0,0,0.04,0,0,5,0.033,269.1,1,1.993,34,Normal
TCP/HTTP,88,2,0,0,0.023,0,0,2,0.023,450.8,1,2.003,22,Normal
TCP/HTTP,247,15,1,1,0.061,0.067,0.067,7,0.028,298.83,1,2.052,53,Normal
TCP/HTTP,235,25,1,1,0.106,0.04,0.04,9,0.038,380.14,1,2.053,41,Normal
TCP/HTTP,85,5,1,1,0.059,0.2,0.2,5,0.059,175.32,0.8,2.062,28,Normal
TCP/HTTP,134,16,2,2,0.119,0.125,0.125,10,0.075,162.58,1,2.053,35,Normal
TCP/HTTP,140,20,1,1,0.143,0.05,0.05,10,0.071,113.47,1,2.057,35,Normal
TCP/HTTP,312,4,0,0,0.013,0,0,2,0.006,125.65,1,2.058,51,Normal
TCP/HTTP,198,10,0,0,0.051,0,0,6,0.03,532.14,1,2.073,38,Normal
TCP/HTTP,95,4,0,0,0.042,0,0,0,0,363.79,0,2.102,38,Normal
TCP/HTTP,180,7,2,2,0.039,0.286,0.286,4,0.022,193.73,1,2.095,45,Normal
TCP/HTTP,405,8,0,0,0.02,0,0,2,0.005,883.29,1,2.113,34,Normal
TCP/HTTP,406,8,0,0,0.02,0,0,6,0.015,829.26,1,2.122,42,Normal
TCP/HTTP,357,16,2,2,0.045,0.125,0.125,9,0.025,619.07,0.778,2.154,51,Normal
TCP/HTTP,141,4,1,1,0.028,0.25,0.25,2,0.014,463.45,1,2.185,40,Normal
TCP/HTTP,290,15,0,0,0.052,0,0,7,0.024,446.59,1,2.18,46,Normal
TCP/HTTP,250,20,3,3,0.08,0.15,0.15,10,0.04,383.15,1,2.184,52,Normal
TCP/HTTP,200,6,1,1,0.03,0.167,0.167,5,0.025,562.52,1,2.199,35,Normal
TCP/HTTP,219,13,1,1,0.059,0.077,0.077,6,0.027,484.22,1,2.203,38,Normal
TCP/HTTP,171,2,3,3,0.012,1.5,1.5,4,0.023,482.22,1,2.201,51,Normal
TCP/HTTP,246,4,1,1,0.016,0.25,0.25,2,0.008,540.58,1,2.208,46,Normal
TCP/HTTP,195,10,0,0,0.051,0,0,4,0.021,549.03,1,2.21,40,Normal
TCP/HTTP,130,11,1,1,0.085,0.091,0.091,12,0.092,330.98,1,2.219,34,Normal
TCP/HTTP,197,19,4,4,0.096,0.211,0.211,12,0.061,228.64,0.833,2.214,45,Normal
TCP/HTTP,109,6,3,1,0.055,0.5,0.167,4,0.037,278.82,1,2.217,34,Normal
TCP/HTTP,139,13,0,0,0.094,0,0,8,0.058,228.03,1,2.217,34,Normal
TCP/HTTP,186,20,2,2,0.108,0.1,0.1,12,0.065,244.86,1,2.219,38,Normal
TCP/HTTP,116,9,2,2,0.078,0.222,0.222,4,0.034,161.24,1,2.23,37,Normal
TCP/HTTP,87,10,1,1,0.115,0.1,0.1,6,0.069,249.38,1,2.234,26,Normal
TCP/HTTP,85,3,0,0,0.035,0,0,1,0.012,243.51,1,2.259,35,Normal
TCP/HTTP,63,5,1,1,0.079,0.2,0.2,2,0.032,248.02,1,2.263,24,Normal
TCP/HTTP,103,8,0,0,0.078,0,0,3,0.029,182.51,1,2.289,35,Normal
TCP/HTTP,121,6,0,0,0.05,0,0,4,0.033,297.56,1,2.339,37,Normal
TCP/HTTP,169,23,1,1,0.136,0.043,0.043,8,0.047,309.41,0.75,2.352,30,Normal
TCP/HTTP,93,6,1,1,0.065,0.167,0.167,2,0.022,193.65,1,2.353,36,Normal
TCP/HTTP,145,14,0,0,0.097,0,0,6,0.041,215.01,1,2.375,41,Normal
TCP/HTTP,145,21,0,0,0.145,0,0,9,0.062,201.19,1,2.371,24,Normal
TCP/HTTP,108,8,4,4,0.074,0.5,0.5,3,0.028,192.37,1,2.395,38,Normal
TCP/HTTP,98,7,1,1,0.071,0.143,0.143,5,0.051,317.35,1,2.403,32,Normal
TCP/HTTP,173,3,0,0,0.017,0,0,2,0.012,585.07,1,2.425,28,Normal
TCP/HTTP,118,8,0,0,0.068,0,0,4,0.034,524.5,1,2.432,30,Normal
TCP/HTTP,193,10,4,4,0.052,0.4,0.4,6,0.031,542.46,1,2.444,31,Normal
TCP/HTTP,217,8,3,3,0.037,0.375,0.375,8,0.037,551.42,1,2.475,38,Normal
TCP/HTTP,205,16,1,1,0.078,0.062,0.062,12,0.059,306.62,0.833,2.48,33,Normal
TCP/HTTP,219,6,0,0,0.027,0,0,9,0.041,610.79,1,2.51,37,Normal
TCP/HTTP,227,13,1,1,0.057,0.077,0.077,15,0.066,548.66,1,2.508,36,Normal
TCP/HTTP,204,18,0,0,0.088,0,0,11,0.054,191.17,1,2.503,39,Normal
TCP/HTTP,133,11,0,0,0.083,0,0,5,0.038,237.38,1,2.499,30,Normal
TCP/HTTP,136,7,2,2,0.051,0.286,0.286,6,0.044,335.47,1,2.509,32,Normal
TCP/HTTP,94,3,1,1,0.032,0.333,0.333,1,0.011,426.34,1,2.514,26,Normal
TCP/HTTP,233,5,0,0,0.021,0,0,2,0.009,602.3,1,2.549,34,Normal
TCP/HTTP,174,8,0,0,0.046,0,0,4,0.023,366.67,1,2.562,26,Normal
TCP/HTTP,103,6,0,0,0.058,0,0,4,0.039,169.23,1,2.599,34,Normal
TCP/HTTP,147,15,1,1,0.102,0.067,0.067,7,0.048,102.35,0.714,2.597,29,Normal
TCP/HTTP,107,7,0,0,0.065,0,0,3,0.028,169.77,1,2.628,23,Normal
TCP/HTTP,184,17,2,2,0.092,0.118,0.118,8,0.043,273.02,1,2.637,44,Normal
TCP/HTTP,147,20,2,2,0.136,0.1,0.1,12,0.082,184.92,1,2.628,36,Normal
TCP/HTTP,305,13,2,2,0.043,0.154,0.154,5,0.016,365.35,1,2.636,45,Normal
TCP/HTTP,218,4,3,3,0.018,0.75,0.75,3,0.014,624.14,1,2.646,50,Normal
TCP/HTTP,107,4,1,1,0.037,0.25,0.25,3,0.028,514.13,1,2.662,33,Normal
TCP/HTTP,194,6,4,4,0.031,0.667,0.667,3,0.015,450.45,1,2.664,53,Normal
TCP/HTTP,132,9,1,1,0.068,0.111,0.111,5,0.038,267.82,1,2.66,35,Normal
TCP/HTTP,132,10,2,2,0.076,0.2,0.2,11,0.083,339.17,1,2.67,34,Normal
TCP/HTTP,154,18,1,1,0.117,0.056,0.056,9,0.058,257.11,0.778,2.664,25,Normal
TCP/HTTP,78,5,0,0,0.064,0,0,2,0.026,307.29,1,2.666,26,Normal
TCP/HTTP,120,16,4,4,0.133,0.25,0.25,6,0.05,149.33,1,2.669,33,Normal
TCP/HTTP,161,19,2,2,0.118,0.105,0.105,11,0.068,139.42,1,2.684,41,Normal
TCP/HTTP,172,8,1,1,0.047,0.125,0.125,4,0.023,610.61,1,2.692,27,Normal
TCP/HTTP,173,7,1,1,0.04,0.143,0.143,3,0.017,619.52,1,2.706,28,Normal
TCP/HTTP,66,2,0,0,0.03,0,0,2,0.03,183.77,1,2.736,29,Normal
TCP/HTTP,117,5,1,1,0.043,0.2,0.2,2,0.017,318.21,1,2.746,29,Normal
TCP/HTTP,102,10,0,0,0.098,0,0,4,0.039,226.2,1,2.744,28,Normal
TCP/HTTP,101,5,1,1,0.05,0.2,0.2,4,0.04,279.67,1,2.767,36,Normal
TCP/HTTP,254,18,1,1,0.071,0.056,0.056,8,0.031,400.58,0.75,2.793,50,Normal
TCP/HTTP,264,4,1,1,0.015,0.25,0.25,2,0.008,605.36,1,2.808,49,Normal
TCP/HTTP,280,16,0,0,0.057,0,0,7,0.025,561.28,1,2.809,30,Normal
TCP/HTTP,410,15,0,0,0.037,0,0,8,0.02,571.42,1,2.847,50,Normal
TCP/HTTP,282,8,0,0,0.028,0,0,4,0.014,609.34,1,2.858,32,Normal
TCP/HTTP,395,10,1,1,0.025,0.1,0.1,3,0.008,605.01,1,2.883,38,Normal
TCP/HTTP,92,3,0,0,0.033,0,0,1,0.011,143.18,1,2.901,28,Normal
TCP/HTTP,141,4,1,1,0.028,0.25,0.25,2,0.014,241.17,1,2.916,42,Normal
TCP/HTTP,101,10,0,0,0.099,0,0,5,0.05,206.55,1,2.922,31,Normal
TCP/HTTP,138,8,2,2,0.058,0.25,0.25,3,0.022,583.75,1,2.927,24,Normal
TCP/HTTP,225,16,2,2,0.071,0.125,0.125,9,0.04,580.57,0.778,2.926,23,Normal
TCP/HTTP,45,4,0,0,0.089,0,0,2,0.044,109.47,1,2.926,20,Normal
TCP/HTTP,101,17,0,0,0.168,0,0,8,0.079,111.45,1,2.918,18,Normal
TCP/HTTP,128,18,0,0,0.141,0,0,7,0.055,105.87,1,2.925,31,Normal
TCP/HTTP,104,11,6,5,0.106,0.545,0.455,6,0.058,227.9,1,2.918,22,Normal
TCP/HTTP,130,4,0,0,0.031,0,0,3,0.023,261.53,1,2.944,38,Normal
